Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
S100_R1	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.4784424566362179	0.09605645456577251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002067305092885608	0.005407941721475095	0.0012728050874019343	0.00047751919229220357	0.0	0.0	0.0	0.0	0.0	0.0014341852393655165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006405288205942826	0.0	0.0	0.0	0.0	0.0	0.0003211819495744339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100_R2	0.5945002802756966	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5938686730722164	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.5937107712713463	0.11930996952201442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006369142777073633	0.0	0.0	0.0009560488413484751	0.0	0.0	0.0001595074410221237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032048200493542286	0.00032059245485657495	0.0	0.0
S101_R1	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	1.1519513458244253	0.2325372562212093	0.00013434395814917015	0.002821496037813421	0.0006718605969884521	0.0004032203868227578	0.00013443751344375136	0.0	0.0	0.0	0.0	0.0040358708198467985	0.009148306150756014	0.0036325280780966627	0.002018353561721252	0.0008073642383393056	0.0004036897240780736	0.0006728252605515821	0.0008074239944879855	0.00013457682317951202	0.0005383196084263168	0.0	0.0	0.0	0.00040380600621053636	0.0	0.00026924096932133773	0.0	0.000538571116969568	0.0012120020523234752	0.0	0.0001346988201730341	0.0	0.0	0.0	0.0	0.0	0.0031003990078723176	0.0004044178607104004	0.0	0.0	0.0	0.0	0.0	0.005109061431354651
S101_R2	1.4786142058507177	1.4766223591432404	1.4786142058507177	1.4752944613382553	1.474630512435763	1.473302614630778	1.473302614630778	1.4752944613382553	1.473302614630778	1.474630512435763	1.4734354044112765	1.4729042452892824	1.4726386657282855	1.4726386657282855	0.29804296763720994	0.0	0.0	0.0	0.00026968607192797225	0.00026979775959940427	0.0014842941439198588	0.00013494493571897985	0.000134949306293091	0.0	0.00013496843088401622	0.0	0.0	0.0	0.0009450060480387074	0.0001350032333274382	0.0	0.0	0.0	0.00013502146166133105	0.0	0.0	0.001890522540430175	0.00040515574186717374	0.000540238299113739	0.0014858439593689217	0.0006754410968082706	0.0	0.0	0.0	0.0	0.00013515741784456356	0.0	0.00013517769784269912	0.0	0.0	0.00013522869877536888	0.0	0.0	0.00013526528227159106	0.0006763858808505688	0.0009470875704227258	0.0	0.0
S102_R1	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	2.457008148693211	2.456871882920448	2.456871882920448	2.456871882920448	2.456871882920448	0.5012357142261427	0.0	0.0004191571587851149	0.00013972080987770236	0.0	0.0	0.0	0.0	0.0	0.0	0.0030758089027890594	0.0082492561687658	0.002097441540808522	0.0004195651626654136	0.0001398605310784086	0.00013986424776112305	0.000559485944314364	0.0	0.0	0.0	0.0	0.0	0.0	0.0002799320884753359	0.0	0.0	0.0	0.0	0.00028020348376991375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00210648417960165	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S102_R2	2.5924563268198293	2.5917749979560134	2.5917749979560134	2.5917749979560134	2.5917749979560134	2.5910936690921975	2.5910936690921975	2.5910936690921975	2.5910936690921975	2.592183795274303	2.5912299348649603	2.5912299348649603	2.5910936690921975	2.5910936690921975	0.5291947695574551	0.0	0.0	0.0	0.0	0.0	0.0005598414529005385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002801206759872153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015416072797498673	0.0	0.0002803841824067337	0.0008413141326752386	0.00014024006293974025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005625530909479583	0.0009846133071895059	0.0	0.0
S103_R1	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555684188682955	1.1555138104651543	1.1555138104651543	1.1555138104651543	1.1555138104651543	0.23326173432745165	0.00016574796254317044	0.0022100241168881755	0.00022100827289217505	0.0	0.0	0.0	0.0	5.5264709669610984e-05	0.0	0.003924087152317588	0.010280252960547043	0.0035926647734244505	0.0019345877200109885	0.0006080250462099035	5.527604303129398e-05	0.0003316624914044138	0.0	0.0	0.0	0.0	0.0	0.0	0.00011058081467097784	0.0	0.0008294611322808024	0.00016590406099960514	0.00022122156335066604	0.000940307613338872	0.0	0.0	0.0	0.0	0.0	0.0	0.0003873380304525159	0.003929133919272346	0.00011068969086029688	0.0	0.0	0.0	0.0	0.0	0.002228747499623899
S103_R2	1.239883793318116	1.2396107513024104	1.239883793318116	1.239337709286705	1.2390646672709997	1.2376994571924729	1.2379724992081782	1.239337709286705	1.2379724992081782	1.238409366433307	1.2366618975327923	1.236388855517087	1.2363342471139458	1.2363342471139458	0.24973953291868187	0.0	0.0	0.0	0.0001659067217108301	0.0003318273900282551	0.0009402030838661151	0.0	0.00016592993774308735	0.0	0.00016594196124591437	0.0	0.0	0.0	0.0004978817895863045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016600311532513094	0.00027668640363012563	0.00022135794243365348	0.0007194718412557329	0.00027673969642762257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033237535370277225	0.0006093821585091632	0.0	0.0
S104_R1	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	2.1918211498435296	2.191762271071976	2.191762271071976	2.191762271071976	2.191762271071976	0.44618269578250974	0.0	0.0010235371396471928	0.00018063518556652613	0.0	0.0	0.0	0.0	0.00012048294383205642	0.0	0.0035548785888457547	0.009761105969458584	0.003253819622701538	0.0013860281134711085	0.0004821066130564113	6.0265505711964634e-05	0.00024107190210552202	0.0	0.0	0.0	0.0	0.0	0.0	0.00012059998492500188	0.0	0.0003618697811592498	6.0316286543376154e-05	0.0004222657088876073	0.0012069263087003698	0.0	0.0	0.0	0.0	0.0	0.0	0.00012083256050841508	0.0034447102847566737	6.044776074292716e-05	0.0	0.0	0.0	0.0	0.0	0.0010685016401500178
S104_R2	2.391655700495465	2.391066912779932	2.392244488210998	2.391066912779932	2.3904781250643987	2.389006155775566	2.389300549633332	2.3904781250643987	2.389006155775566	2.3898893373488654	2.389300549633332	2.3888295194609057	2.3887117619177993	2.3887117619177993	0.4870590791738124	0.0	0.0	0.0	0.0	6.034416692162077e-05	0.0010862592430100726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006038195207605227	0.0001811529661684759	0.0	0.0	0.0	0.0001811915883617019	0.0	0.0	0.0016914453339970242	6.041489323782142e-05	6.0420514698196506e-05	0.00048342078213856895	0.00012086527450014656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048448262705859694	0.0006057540577949947	0.0	0.0
S105_R1	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	4.054107637492424	0.838056206088993	0.0003542950001889573	0.004015827083210299	0.0004724982399440562	0.00011815205460515356	0.0	0.00047270930977350137	0.0	0.0	0.0	0.004497674820477676	0.012193461700100034	0.00485534620986938	0.002490633439244555	0.000830318486448016	0.00011862973169513581	0.0003559200176536329	0.00035597998917820834	0.00023742028613892884	0.0005936691125834105	0.0	0.0	0.0	0.00011884798273376507	0.0	0.0010699751884642407	0.00023781099733176064	0.00047584039361517355	0.0007151276920088056	0.0	0.0005965049581492122	0.0	0.0	0.0	0.0	0.00023926077989443816	0.005747498042258479	0.0002395441953051733	0.0	0.0	0.0	0.0	0.0	0.0033737881199719056
S105_R2	4.315242696998363	4.315809150489699	4.316375603981036	4.315809150489699	4.315242696998363	4.311843976050347	4.313543336524354	4.314676243507027	4.311843976050347	4.313543336524354	4.311957266748614	4.311390813257278	4.31127752255901	4.311390813257278	0.8931190755026509	0.0	0.0	0.0	0.00023694857623524255	0.00023701316015571763	0.0010667526390275009	0.0	0.00011855069405503834	0.0	0.0	0.0	0.0	0.00011895061765108215	0.000594829504019263	0.00011897934756484969	0.0	0.0	0.00011905824924844481	0.00047633280897029943	0.0	0.0	0.001549074070764087	0.00011919775145361658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005991374816813715	0.0009592153618340198	0.0	0.0
