Sample	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
S139_R1	4105.0	9.0	5.0	12.0	34.0	12.0	18.0	43.0	9.0	15.0	22.0	6.0	13.0	2.0	5.0	4.0	5.0	8.0	10.0	2.0	5.0	6.0	8.0	7.0	8.0	12.0	9.0	12.0	15.0	4.0	20.0	6.0	11.0	20.0	78.0	14.0	15.0	9.0	14.0	5.0	12.0	8.0	791.0	355980.0
S139_R2	4578.0	12.0	6.0	12.0	42.0	19.0	7.0	15.0	4.0	13.0	11.0	5.0	12.0	1.0	3.0	3.0	5.0	6.0	11.0	3.0	6.0	7.0	8.0	7.0	8.0	12.0	10.0	9.0	14.0	5.0	13.0	5.0	9.0	24.0	77.0	12.0	16.0	6.0	11.0	8.0	12.0	5.0	2284.0	354072.0
S13_R1	879.0	3.0	8.0	15.0	233.0	3.0	6.0	6.0	6.0	24.0	13.0	4.0	52.0	2.0	2.0	4.0	5.0	5.0	5.0	8.0	4.0	7.0	4.0	2.0	3.0	2.0	5.0	40.0	4.0	6.0	40.0	2.0	3.0	4.0	7.0	16.0	12.0	5.0	16.0	1.0	15.0	9.0	536.0	244401.0
S13_R2	925.0	5.0	8.0	15.0	254.0	5.0	6.0	7.0	8.0	22.0	16.0	5.0	47.0	5.0	0.0	4.0	5.0	5.0	4.0	7.0	4.0	7.0	3.0	2.0	4.0	3.0	3.0	13.0	3.0	6.0	5.0	2.0	2.0	3.0	6.0	3.0	10.0	2.0	2.0	2.0	10.0	4.0	8113.0	236862.0
S140_R1	4767.0	11.0	5.0	13.0	9.0	9.0	8.0	5.0	7.0	49.0	40.0	10.0	70.0	13.0	10.0	6.0	7.0	31.0	5.0	10.0	16.0	10.0	17.0	23.0	18.0	14.0	24.0	67.0	22.0	25.0	64.0	16.0	20.0	17.0	20.0	52.0	42.0	20.0	45.0	20.0	24.0	18.0	553.0	26847.0
S140_R2	5120.0	13.0	5.0	12.0	11.0	14.0	12.0	9.0	7.0	45.0	31.0	8.0	65.0	12.0	9.0	7.0	7.0	29.0	3.0	11.0	13.0	8.0	17.0	22.0	17.0	14.0	20.0	24.0	20.0	21.0	11.0	12.0	20.0	17.0	20.0	15.0	33.0	13.0	16.0	14.0	12.0	11.0	438.0	26841.0
S141_R1	5031.0	19.0	8.0	14.0	65.0	11.0	11.0	7.0	7.0	53.0	22.0	10.0	42.0	8.0	5.0	3.0	11.0	20.0	11.0	5.0	9.0	5.0	14.0	6.0	8.0	31.0	13.0	47.0	5.0	12.0	43.0	9.0	13.0	10.0	28.0	29.0	8.0	10.0	21.0	8.0	23.0	21.0	557.0	155372.0
S141_R2	5452.0	20.0	10.0	23.0	65.0	15.0	10.0	10.0	8.0	44.0	21.0	10.0	36.0	8.0	6.0	3.0	13.0	16.0	10.0	4.0	9.0	5.0	14.0	6.0	8.0	29.0	13.0	14.0	7.0	11.0	10.0	9.0	10.0	7.0	22.0	14.0	3.0	5.0	7.0	4.0	14.0	8.0	3520.0	152132.0
S142_R1	1349.0	4.0	0.0	2.0	4.0	2.0	5.0	4.0	8.0	26.0	15.0	4.0	28.0	10.0	6.0	5.0	4.0	9.0	6.0	2.0	6.0	4.0	9.0	4.0	5.0	7.0	15.0	38.0	15.0	11.0	57.0	4.0	10.0	11.0	19.0	38.0	36.0	5.0	29.0	4.0	29.0	10.0	455.0	43610.0
S142_R2	1553.0	6.0	1.0	3.0	6.0	4.0	4.0	2.0	8.0	26.0	13.0	6.0	22.0	8.0	6.0	6.0	5.0	5.0	4.0	1.0	4.0	4.0	12.0	6.0	6.0	5.0	14.0	12.0	14.0	12.0	8.0	4.0	8.0	10.0	20.0	14.0	35.0	1.0	14.0	3.0	23.0	6.0	905.0	43095.0
S144_R1	4370.0	23.0	10.0	18.0	39.0	26.0	36.0	22.0	8.0	18.0	10.0	10.0	16.0	7.0	4.0	5.0	2.0	6.0	3.0	10.0	11.0	12.0	9.0	6.0	6.0	33.0	10.0	36.0	14.0	17.0	38.0	11.0	5.0	9.0	19.0	30.0	29.0	13.0	25.0	18.0	45.0	26.0	966.0	366403.0
S144_R2	4996.0	25.0	8.0	6.0	42.0	23.0	20.0	19.0	6.0	12.0	7.0	10.0	13.0	10.0	4.0	4.0	2.0	7.0	2.0	10.0	11.0	11.0	8.0	7.0	6.0	33.0	11.0	22.0	18.0	13.0	24.0	9.0	8.0	9.0	17.0	22.0	30.0	10.0	19.0	18.0	45.0	18.0	2578.0	364261.0
S145_R1	3048.0	7.0	7.0	17.0	20.0	11.0	24.0	14.0	4.0	25.0	14.0	4.0	22.0	6.0	6.0	5.0	1.0	6.0	6.0	8.0	10.0	3.0	6.0	6.0	1.0	12.0	12.0	48.0	14.0	15.0	37.0	9.0	10.0	6.0	42.0	33.0	42.0	8.0	27.0	11.0	17.0	13.0	922.0	101869.0
S145_R2	3912.0	9.0	10.0	15.0	27.0	20.0	14.0	6.0	1.0	16.0	12.0	5.0	23.0	7.0	5.0	6.0	5.0	5.0	3.0	9.0	7.0	3.0	7.0	7.0	4.0	12.0	15.0	17.0	13.0	13.0	14.0	7.0	11.0	4.0	36.0	15.0	41.0	5.0	14.0	5.0	12.0	13.0	2369.0	99674.0
S14_R1	2269.0	51.0	27.0	18.0	17.0	22.0	13.0	25.0	27.0	575.0	322.0	25.0	1110.0	38.0	26.0	21.0	21.0	169.0	46.0	44.0	116.0	21.0	36.0	62.0	19.0	39.0	45.0	820.0	83.0	27.0	1077.0	16.0	21.0	30.0	22.0	417.0	266.0	44.0	352.0	24.0	44.0	24.0	2892.0	203654.0
S14_R2	2461.0	58.0	28.0	22.0	17.0	27.0	16.0	23.0	27.0	531.0	298.0	22.0	969.0	34.0	25.0	26.0	17.0	114.0	42.0	49.0	86.0	22.0	33.0	62.0	16.0	42.0	43.0	125.0	48.0	20.0	89.0	18.0	17.0	27.0	20.0	110.0	242.0	28.0	58.0	11.0	29.0	22.0	1715.0	207328.0
S15_R1	2466.0	34.0	14.0	22.0	12.0	26.0	10.0	16.0	22.0	564.0	382.0	26.0	1148.0	32.0	16.0	17.0	26.0	191.0	26.0	33.0	158.0	12.0	27.0	34.0	28.0	28.0	38.0	778.0	48.0	22.0	953.0	17.0	15.0	14.0	31.0	403.0	355.0	25.0	336.0	25.0	78.0	16.0	2548.0	196119.0
S15_R2	2636.0	31.0	13.0	22.0	11.0	29.0	12.0	17.0	26.0	491.0	341.0	23.0	961.0	28.0	15.0	14.0	26.0	133.0	28.0	37.0	117.0	12.0	31.0	29.0	29.0	32.0	40.0	111.0	20.0	16.0	94.0	12.0	14.0	11.0	24.0	72.0	326.0	19.0	37.0	11.0	64.0	7.0	2761.0	198408.0
S16_R1	2401.0	10.0	6.0	4.0	7.0	5.0	4.0	7.0	4.0	52.0	19.0	3.0	79.0	3.0	2.0	3.0	3.0	18.0	5.0	7.0	14.0	8.0	9.0	6.0	18.0	11.0	10.0	62.0	10.0	5.0	63.0	3.0	3.0	4.0	16.0	26.0	29.0	8.0	28.0	3.0	19.0	8.0	447.0	48499.0
S16_R2	2568.0	9.0	9.0	5.0	12.0	11.0	4.0	6.0	4.0	42.0	18.0	3.0	72.0	3.0	4.0	2.0	3.0	11.0	4.0	6.0	12.0	9.0	9.0	7.0	16.0	8.0	11.0	12.0	6.0	4.0	7.0	3.0	4.0	1.0	14.0	8.0	28.0	5.0	8.0	2.0	19.0	7.0	839.0	48116.0
S17_R1	383.0	12.0	8.0	2.0	84.0	5.0	7.0	9.0	12.0	173.0	96.0	13.0	336.0	15.0	8.0	12.0	7.0	71.0	8.0	14.0	57.0	8.0	12.0	21.0	9.0	17.0	19.0	293.0	16.0	15.0	382.0	6.0	7.0	7.0	20.0	142.0	232.0	11.0	148.0	23.0	28.0	5.0	1416.0	222658.0
S17_R2	400.0	13.0	12.0	3.0	87.0	5.0	8.0	9.0	13.0	152.0	85.0	13.0	305.0	14.0	9.0	10.0	6.0	43.0	6.0	13.0	42.0	7.0	7.0	20.0	11.0	13.0	12.0	47.0	8.0	11.0	38.0	5.0	6.0	9.0	12.0	29.0	200.0	8.0	19.0	9.0	25.0	7.0	5716.0	219360.0
S18_R1	5324.0	33.0	29.0	38.0	35.0	26.0	29.0	24.0	52.0	294.0	162.0	29.0	438.0	57.0	42.0	46.0	30.0	104.0	43.0	44.0	91.0	41.0	104.0	75.0	57.0	55.0	64.0	337.0	73.0	76.0	360.0	40.0	38.0	48.0	63.0	220.0	127.0	35.0	194.0	41.0	76.0	80.0	1754.0	59781.0
S18_R2	5554.0	34.0	34.0	40.0	40.0	31.0	28.0	29.0	49.0	270.0	150.0	31.0	356.0	53.0	36.0	44.0	29.0	89.0	42.0	38.0	59.0	37.0	106.0	67.0	59.0	49.0	59.0	77.0	64.0	68.0	63.0	33.0	29.0	39.0	54.0	81.0	89.0	20.0	58.0	18.0	40.0	43.0	1254.0	61266.0
S19_R1	4183.0	7.0	7.0	19.0	173.0	5.0	10.0	12.0	7.0	34.0	13.0	6.0	43.0	10.0	4.0	5.0	2.0	8.0	10.0	7.0	8.0	7.0	13.0	8.0	2.0	13.0	8.0	26.0	11.0	9.0	34.0	6.0	4.0	8.0	38.0	25.0	17.0	9.0	15.0	5.0	34.0	9.0	545.0	185186.0
S19_R2	4476.0	8.0	8.0	19.0	188.0	5.0	9.0	12.0	5.0	36.0	12.0	7.0	36.0	8.0	5.0	5.0	2.0	8.0	5.0	7.0	7.0	6.0	14.0	8.0	2.0	12.0	5.0	13.0	7.0	9.0	10.0	5.0	4.0	5.0	32.0	8.0	15.0	8.0	10.0	3.0	18.0	11.0	5054.0	180478.0
S1_R1	6757.0	32.0	30.0	28.0	29.0	43.0	35.0	35.0	38.0	275.0	142.0	33.0	400.0	38.0	33.0	32.0	29.0	113.0	45.0	27.0	80.0	26.0	69.0	63.0	43.0	56.0	59.0	345.0	80.0	72.0	356.0	52.0	44.0	37.0	81.0	271.0	228.0	48.0	172.0	42.0	58.0	63.0	2166.0	95789.0
S1_R2	7237.0	41.0	32.0	30.0	32.0	46.0	35.0	35.0	39.0	252.0	128.0	33.0	351.0	36.0	34.0	27.0	34.0	85.0	45.0	29.0	60.0	31.0	72.0	56.0	37.0	52.0	49.0	87.0	56.0	66.0	56.0	39.0	41.0	28.0	63.0	88.0	174.0	28.0	49.0	25.0	37.0	36.0	1771.0	96912.0
S20_R1	1763.0	12.0	11.0	8.0	8.0	10.0	5.0	7.0	6.0	173.0	94.0	12.0	267.0	9.0	8.0	7.0	10.0	52.0	8.0	9.0	43.0	6.0	23.0	26.0	11.0	14.0	19.0	294.0	29.0	19.0	324.0	16.0	10.0	15.0	16.0	150.0	169.0	19.0	111.0	13.0	22.0	21.0	1383.0	73301.0
S20_R2	1928.0	17.0	12.0	7.0	10.0	11.0	8.0	9.0	9.0	163.0	79.0	12.0	218.0	7.0	10.0	8.0	9.0	34.0	10.0	11.0	26.0	9.0	22.0	22.0	9.0	17.0	14.0	49.0	18.0	16.0	20.0	11.0	7.0	12.0	14.0	19.0	144.0	10.0	21.0	8.0	15.0	12.0	1200.0	74266.0
S21_R1	175.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	9.0	2.0	0.0	11.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0	3.0	4.0	2.0	5.0	5.0	3.0	2.0	6.0	2.0	3.0	7.0	3.0	3.0	4.0	5.0	6.0	8.0	3.0	3.0	1.0	8.0	3.0	117.0	13736.0
S21_R2	187.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	8.0	1.0	0.0	6.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	3.0	3.0	2.0	5.0	5.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	3.0	4.0	2.0	1.0	4.0	2.0	0.0	2.0	7.0	3.0	224.0	13658.0
S22_R1	6653.0	32.0	14.0	25.0	15.0	14.0	14.0	17.0	25.0	431.0	241.0	14.0	731.0	20.0	21.0	23.0	14.0	164.0	24.0	25.0	101.0	13.0	37.0	37.0	29.0	37.0	43.0	662.0	57.0	39.0	758.0	33.0	34.0	36.0	45.0	432.0	581.0	33.0	322.0	24.0	42.0	35.0	2920.0	68804.0
S22_R2	7204.0	38.0	17.0	26.0	39.0	31.0	13.0	17.0	23.0	385.0	201.0	19.0	586.0	16.0	21.0	22.0	15.0	93.0	29.0	24.0	78.0	15.0	38.0	36.0	34.0	36.0	39.0	75.0	35.0	35.0	73.0	26.0	29.0	27.0	35.0	86.0	502.0	24.0	54.0	17.0	27.0	18.0	3211.0	70302.0
S23_R1	13176.0	38.0	15.0	34.0	55.0	27.0	21.0	47.0	15.0	214.0	147.0	10.0	392.0	18.0	8.0	14.0	9.0	119.0	16.0	15.0	61.0	15.0	39.0	30.0	20.0	24.0	36.0	371.0	52.0	27.0	434.0	21.0	26.0	23.0	36.0	201.0	221.0	16.0	138.0	26.0	36.0	25.0	2150.0	147082.0
S23_R2	14465.0	40.0	12.0	30.0	74.0	120.0	19.0	21.0	16.0	181.0	95.0	10.0	353.0	19.0	9.0	12.0	10.0	83.0	12.0	15.0	40.0	18.0	40.0	25.0	21.0	20.0	34.0	49.0	32.0	23.0	38.0	18.0	21.0	17.0	36.0	53.0	191.0	13.0	37.0	18.0	26.0	19.0	1435.0	147680.0
S24_R1	7243.0	16.0	12.0	15.0	25.0	33.0	31.0	34.0	30.0	123.0	82.0	18.0	221.0	19.0	16.0	24.0	23.0	59.0	24.0	19.0	43.0	23.0	51.0	35.0	24.0	29.0	41.0	247.0	59.0	40.0	208.0	34.0	28.0	28.0	38.0	152.0	43.0	30.0	94.0	26.0	96.0	50.0	1208.0	93753.0
S24_R2	7553.0	18.0	9.0	13.0	25.0	29.0	18.0	24.0	21.0	92.0	59.0	19.0	169.0	18.0	15.0	27.0	26.0	34.0	23.0	16.0	31.0	23.0	52.0	28.0	22.0	28.0	38.0	63.0	38.0	37.0	38.0	22.0	20.0	18.0	29.0	35.0	31.0	21.0	31.0	11.0	68.0	27.0	1055.0	94473.0
S25_R1	5098.0	6.0	2.0	14.0	12.0	7.0	1.0	3.0	7.0	40.0	29.0	3.0	64.0	9.0	5.0	6.0	8.0	18.0	6.0	6.0	14.0	7.0	7.0	12.0	3.0	17.0	14.0	80.0	10.0	19.0	99.0	10.0	10.0	8.0	5.0	51.0	95.0	14.0	43.0	10.0	49.0	16.0	1000.0	147873.0
S25_R2	5595.0	7.0	3.0	11.0	15.0	29.0	5.0	4.0	7.0	41.0	25.0	3.0	54.0	8.0	6.0	7.0	7.0	15.0	6.0	5.0	11.0	7.0	6.0	13.0	4.0	13.0	14.0	8.0	9.0	18.0	21.0	6.0	9.0	5.0	6.0	10.0	86.0	9.0	11.0	6.0	38.0	10.0	2139.0	146498.0
S27_R1	2788.0	12.0	9.0	13.0	6.0	8.0	13.0	8.0	16.0	145.0	89.0	7.0	303.0	22.0	18.0	12.0	13.0	64.0	20.0	19.0	45.0	13.0	28.0	26.0	15.0	25.0	25.0	243.0	39.0	43.0	259.0	29.0	19.0	20.0	35.0	146.0	61.0	24.0	93.0	25.0	38.0	33.0	1700.0	63139.0
S27_R2	3046.0	16.0	10.0	17.0	12.0	16.0	18.0	10.0	13.0	138.0	71.0	7.0	237.0	19.0	14.0	14.0	11.0	46.0	22.0	22.0	33.0	10.0	25.0	23.0	18.0	21.0	20.0	49.0	24.0	44.0	36.0	24.0	16.0	18.0	27.0	36.0	49.0	16.0	19.0	15.0	25.0	20.0	1160.0	64221.0
S29_R1	3542.0	10.0	5.0	9.0	7.0	8.0	5.0	2.0	7.0	38.0	28.0	5.0	73.0	4.0	6.0	18.0	8.0	18.0	9.0	14.0	23.0	12.0	21.0	20.0	13.0	20.0	19.0	82.0	27.0	18.0	86.0	15.0	16.0	17.0	34.0	49.0	26.0	17.0	41.0	17.0	27.0	28.0	641.0	87141.0
S29_R2	3737.0	11.0	3.0	10.0	10.0	12.0	7.0	2.0	7.0	33.0	23.0	6.0	55.0	4.0	5.0	15.0	7.0	16.0	8.0	14.0	16.0	11.0	21.0	15.0	14.0	18.0	21.0	16.0	19.0	14.0	28.0	9.0	13.0	8.0	31.0	19.0	21.0	9.0	18.0	11.0	13.0	14.0	1126.0	86756.0
S2_R1	807.0	25.0	17.0	11.0	7.0	10.0	13.0	19.0	11.0	805.0	548.0	22.0	2091.0	33.0	20.0	15.0	19.0	308.0	26.0	32.0	335.0	18.0	23.0	56.0	18.0	49.0	50.0	1088.0	90.0	30.0	1477.0	22.0	21.0	18.0	26.0	614.0	701.0	24.0	436.0	13.0	40.0	18.0	2078.0	246662.0
S2_R2	848.0	23.0	17.0	13.0	9.0	16.0	12.0	23.0	14.0	702.0	458.0	22.0	1679.0	31.0	21.0	13.0	19.0	210.0	24.0	31.0	223.0	20.0	21.0	46.0	17.0	38.0	41.0	143.0	37.0	20.0	122.0	11.0	14.0	11.0	17.0	134.0	563.0	12.0	38.0	5.0	28.0	18.0	4300.0	248682.0
S31_R1	414.0	3.0	1.0	1.0	37.0	1.0	2.0	1.0	1.0	8.0	0.0	0.0	10.0	1.0	0.0	1.0	1.0	2.0	3.0	3.0	2.0	1.0	0.0	5.0	0.0	6.0	0.0	13.0	3.0	2.0	8.0	2.0	1.0	1.0	3.0	7.0	2.0	2.0	6.0	0.0	4.0	2.0	235.0	97591.0
S31_R2	459.0	3.0	1.0	1.0	40.0	2.0	3.0	2.0	1.0	11.0	0.0	1.0	9.0	0.0	0.0	1.0	1.0	0.0	3.0	3.0	2.0	1.0	1.0	3.0	0.0	5.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	4.0	4.0	2616.0	95195.0
S32_R1	1518.0	11.0	6.0	15.0	5.0	8.0	4.0	12.0	13.0	366.0	181.0	16.0	843.0	24.0	22.0	18.0	18.0	177.0	24.0	27.0	158.0	24.0	35.0	72.0	31.0	61.0	54.0	1200.0	117.0	63.0	1488.0	42.0	34.0	47.0	79.0	679.0	435.0	49.0	511.0	35.0	125.0	42.0	4584.0	147403.0
S32_R2	1598.0	13.0	4.0	15.0	7.0	8.0	5.0	15.0	10.0	302.0	144.0	18.0	699.0	22.0	22.0	19.0	15.0	111.0	24.0	26.0	122.0	25.0	36.0	61.0	27.0	57.0	52.0	161.0	54.0	43.0	146.0	33.0	24.0	44.0	48.0	122.0	349.0	27.0	71.0	20.0	90.0	37.0	2566.0	153384.0
S33_R1	1597.0	6.0	3.0	3.0	4.0	4.0	1.0	3.0	4.0	18.0	11.0	2.0	24.0	3.0	2.0	4.0	6.0	5.0	4.0	10.0	9.0	9.0	6.0	7.0	6.0	7.0	9.0	25.0	13.0	7.0	37.0	4.0	5.0	11.0	11.0	25.0	16.0	9.0	16.0	7.0	10.0	9.0	389.0	28073.0
S33_R2	1724.0	4.0	2.0	2.0	5.0	8.0	3.0	3.0	4.0	14.0	7.0	6.0	23.0	4.0	3.0	4.0	6.0	7.0	5.0	11.0	10.0	9.0	7.0	6.0	9.0	6.0	7.0	5.0	9.0	9.0	8.0	4.0	3.0	8.0	14.0	8.0	12.0	6.0	9.0	7.0	6.0	5.0	372.0	28050.0
S34_R1	1184.0	6.0	5.0	15.0	263.0	4.0	1.0	3.0	2.0	15.0	5.0	3.0	9.0	3.0	4.0	4.0	4.0	3.0	3.0	5.0	3.0	3.0	7.0	5.0	4.0	7.0	2.0	8.0	1.0	2.0	13.0	2.0	7.0	3.0	10.0	8.0	5.0	3.0	8.0	2.0	9.0	7.0	532.0	229660.0
S34_R2	1278.0	5.0	4.0	16.0	295.0	5.0	1.0	3.0	1.0	16.0	5.0	0.0	5.0	3.0	4.0	4.0	3.0	3.0	4.0	6.0	2.0	2.0	5.0	1.0	5.0	6.0	2.0	3.0	1.0	2.0	3.0	1.0	4.0	4.0	6.0	3.0	5.0	3.0	0.0	1.0	7.0	5.0	7646.0	222474.0
S36_R1	692.0	4.0	0.0	7.0	69.0	1.0	2.0	1.0	2.0	4.0	3.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	7.0	1.0	1.0	1.0	0.0	0.0	3.0	3.0	281.0	129768.0
S36_R2	747.0	4.0	0.0	4.0	73.0	0.0	4.0	1.0	2.0	6.0	3.0	1.0	5.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	6.0	1.0	1.0	2.0	1.0	0.0	5.0	2.0	3397.0	126599.0
S38_R1	10962.0	55.0	31.0	30.0	28.0	27.0	29.0	26.0	39.0	643.0	284.0	41.0	940.0	53.0	40.0	34.0	19.0	216.0	45.0	45.0	152.0	25.0	53.0	58.0	46.0	60.0	75.0	895.0	75.0	71.0	993.0	41.0	44.0	45.0	64.0	504.0	741.0	65.0	377.0	48.0	133.0	63.0	3854.0	133741.0
S38_R2	11566.0	59.0	30.0	26.0	35.0	38.0	28.0	27.0	46.0	505.0	227.0	46.0	747.0	50.0	40.0	36.0	18.0	132.0	40.0	46.0	108.0	24.0	53.0	57.0	43.0	55.0	70.0	111.0	44.0	62.0	73.0	33.0	37.0	40.0	51.0	94.0	467.0	38.0	59.0	26.0	93.0	38.0	2891.0	137501.0
S39_R1	2883.0	42.0	27.0	13.0	18.0	18.0	8.0	19.0	19.0	532.0	231.0	16.0	927.0	25.0	26.0	23.0	29.0	126.0	27.0	30.0	99.0	16.0	39.0	56.0	22.0	53.0	43.0	630.0	59.0	21.0	798.0	21.0	18.0	14.0	44.0	299.0	255.0	32.0	221.0	21.0	52.0	26.0	2102.0	104629.0
S39_R2	3024.0	42.0	26.0	15.0	20.0	19.0	13.0	17.0	22.0	443.0	199.0	18.0	794.0	25.0	28.0	25.0	28.0	84.0	28.0	30.0	63.0	15.0	44.0	46.0	19.0	46.0	38.0	88.0	27.0	20.0	73.0	23.0	15.0	11.0	26.0	70.0	208.0	17.0	41.0	9.0	37.0	13.0	1787.0	106973.0
S3_R1	1611.0	6.0	2.0	5.0	5.0	4.0	2.0	2.0	4.0	25.0	13.0	4.0	50.0	4.0	1.0	4.0	3.0	13.0	4.0	3.0	9.0	6.0	6.0	5.0	6.0	5.0	9.0	37.0	12.0	7.0	45.0	7.0	5.0	5.0	11.0	21.0	24.0	10.0	16.0	5.0	31.0	5.0	188.0	27456.0
S3_R2	1669.0	4.0	2.0	6.0	8.0	4.0	2.0	2.0	4.0	19.0	10.0	2.0	42.0	4.0	1.0	2.0	3.0	10.0	3.0	2.0	8.0	6.0	9.0	4.0	4.0	5.0	6.0	9.0	10.0	6.0	3.0	6.0	4.0	5.0	9.0	7.0	20.0	6.0	6.0	3.0	31.0	4.0	248.0	27478.0
S40_R1	6082.0	26.0	15.0	20.0	11.0	16.0	15.0	19.0	19.0	121.0	70.0	17.0	142.0	24.0	27.0	18.0	16.0	45.0	25.0	32.0	46.0	24.0	38.0	28.0	32.0	33.0	35.0	165.0	33.0	40.0	172.0	22.0	34.0	26.0	63.0	87.0	109.0	22.0	77.0	27.0	77.0	58.0	940.0	94006.0
S40_R2	6302.0	32.0	14.0	16.0	17.0	22.0	14.0	15.0	21.0	94.0	51.0	16.0	128.0	22.0	26.0	19.0	16.0	31.0	26.0	29.0	35.0	22.0	40.0	31.0	28.0	26.0	35.0	54.0	26.0	34.0	41.0	16.0	21.0	19.0	45.0	24.0	80.0	18.0	24.0	13.0	49.0	34.0	1863.0	93465.0
S41_R1	3236.0	23.0	15.0	16.0	11.0	11.0	17.0	16.0	22.0	161.0	102.0	16.0	266.0	31.0	16.0	21.0	18.0	70.0	38.0	41.0	62.0	27.0	52.0	53.0	33.0	33.0	47.0	331.0	64.0	54.0	306.0	25.0	34.0	27.0	65.0	194.0	92.0	31.0	160.0	31.0	84.0	55.0	1351.0	73419.0
S41_R2	3353.0	26.0	18.0	17.0	14.0	16.0	18.0	18.0	19.0	133.0	83.0	17.0	210.0	34.0	15.0	21.0	16.0	45.0	37.0	46.0	44.0	25.0	51.0	45.0	29.0	30.0	44.0	62.0	36.0	46.0	40.0	16.0	26.0	28.0	39.0	47.0	68.0	16.0	41.0	16.0	52.0	30.0	1218.0	74572.0
S42_R1	217.0	3.0	4.0	12.0	217.0	0.0	3.0	1.0	1.0	9.0	7.0	1.0	13.0	4.0	2.0	1.0	1.0	7.0	3.0	1.0	2.0	2.0	4.0	1.0	1.0	2.0	3.0	14.0	1.0	1.0	14.0	0.0	1.0	1.0	6.0	8.0	0.0	1.0	7.0	1.0	3.0	3.0	251.0	160682.0
S42_R2	250.0	3.0	5.0	10.0	227.0	2.0	3.0	1.0	1.0	10.0	8.0	1.0	11.0	4.0	2.0	0.0	1.0	7.0	4.0	2.0	3.0	2.0	2.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	2.0	2.0	3.0	2.0	6729.0	154202.0
S43_R1	389.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	1.0	24.0	14.0	2.0	46.0	2.0	2.0	2.0	1.0	8.0	3.0	1.0	4.0	2.0	1.0	3.0	3.0	3.0	1.0	52.0	3.0	1.0	37.0	2.0	1.0	1.0	4.0	29.0	19.0	2.0	10.0	2.0	5.0	2.0	350.0	25670.0
S43_R2	420.0	1.0	4.0	4.0	3.0	3.0	1.0	0.0	1.0	21.0	8.0	1.0	41.0	3.0	1.0	1.0	2.0	8.0	2.0	1.0	1.0	2.0	1.0	4.0	1.0	2.0	3.0	6.0	0.0	2.0	7.0	0.0	1.0	1.0	3.0	4.0	14.0	0.0	4.0	0.0	5.0	1.0	240.0	25882.0
S44_R1	5213.0	43.0	20.0	30.0	21.0	26.0	19.0	30.0	32.0	305.0	164.0	26.0	544.0	35.0	20.0	24.0	15.0	109.0	38.0	39.0	71.0	21.0	56.0	46.0	32.0	48.0	49.0	456.0	57.0	47.0	441.0	31.0	20.0	25.0	42.0	206.0	48.0	38.0	157.0	29.0	71.0	37.0	1404.0	79164.0
S44_R2	5401.0	49.0	20.0	30.0	23.0	37.0	23.0	28.0	29.0	259.0	136.0	26.0	449.0	27.0	21.0	21.0	19.0	76.0	32.0	39.0	53.0	24.0	55.0	41.0	27.0	42.0	39.0	82.0	34.0	42.0	54.0	16.0	17.0	19.0	32.0	45.0	32.0	20.0	30.0	18.0	53.0	19.0	1267.0	80543.0
S46_R1	7295.0	46.0	30.0	31.0	35.0	33.0	27.0	34.0	36.0	232.0	109.0	33.0	329.0	52.0	27.0	36.0	36.0	103.0	40.0	51.0	81.0	30.0	74.0	66.0	49.0	62.0	71.0	369.0	87.0	74.0	338.0	43.0	48.0	61.0	74.0	211.0	165.0	67.0	172.0	72.0	59.0	76.0	1793.0	83640.0
S46_R2	7609.0	43.0	32.0	29.0	42.0	42.0	31.0	31.0	37.0	215.0	93.0	33.0	260.0	48.0	29.0	37.0	35.0	74.0	43.0	57.0	71.0	29.0	69.0	58.0	48.0	55.0	67.0	111.0	59.0	69.0	62.0	34.0	39.0	44.0	53.0	75.0	119.0	51.0	59.0	48.0	45.0	48.0	1750.0	84514.0
S47_R1	2001.0	19.0	11.0	9.0	95.0	6.0	10.0	7.0	8.0	104.0	58.0	14.0	198.0	20.0	9.0	3.0	6.0	38.0	18.0	13.0	26.0	13.0	16.0	9.0	13.0	8.0	12.0	145.0	22.0	8.0	177.0	11.0	4.0	6.0	39.0	68.0	53.0	8.0	58.0	6.0	38.0	16.0	1059.0	183999.0
