Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
S100_R1	0.9365292781306248	0.4682646390653124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515142617233567	0.002060570468934268	0.0025757130861678345	0.001545427851700701	0.0036059983206349682	0.0072119966412699365	0.01287856543083917	0.016226992442857364	0.018545134220408415	0.03348427012018184	0.04121140937868532	0.04069626676145176	0.05099911910612308	0.059756543599093756	0.07108968117823229	0.10019523905192901	0.11307380448276802	0.1385733640358293	0.16252749573718986	0.2039964764244918	0.25602588076508354	0.4427650795122522	0.6565492656641717	0.71656338057188	0.7691079275297014	1.182252306551061	5.465405597540272	12.994472519712774	9.744180176279608	4.2527598765719175	5.372164783820956	4.8444011724649325	5.180789301518606	15.04422499368882	18.96549059607782	8.300492991483829	1.933330242477567	0.6225498529267581	0.2799800124664446	0.142436933665081	0.08963481539864075	0.06568068369727982	0.051771833031973434	0.04224169461315247	0.029105557873696532	0.01802999160317485	0.016226992442857364	0.012878565430839171	0.007984710567120287	0.0036059983206349682	0.0059241400981860206	0.0033484270120181852	0.001545427851700701	0.000515142617233567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100_R2	1.1660240440773826	0.5830120220386913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015505638884007748	0.0020674185178676994	0.0010337092589338497	0.0010337092589338497	0.0025842731473346243	0.004651691665202324	0.0051685462946692495	0.00982023795987157	0.01214608379247273	0.01473035693980736	0.027134868047013566	0.03049442313854856	0.0423820796162878	0.04600006202255627	0.05866300044449597	0.08398887728837544	0.09303383330404667	0.12456196570152882	0.15712380735794468	0.1966631865121639	0.2641127156575994	0.3150228966600928	0.3491353022049107	0.4486298183772921	0.5414052243666001	0.7543493317069623	1.0383609505990619	1.2781814986717404	1.8909126619047447	4.213915794044022	9.149102223507388	10.226485698630215	5.819524700483746	4.227612441724901	6.398660312801632	12.276589586408921	19.39962166241912	13.217781866668743	3.6531285210721576	0.8690910594486259	0.331303817488301	0.17728113790715458	0.11215745459432279	0.09174169673037931	0.06744952914543377	0.04419107081942204	0.03566296943321781	0.029202286564881257	0.023775312955478557	0.01964047591974315	0.01188765647773927	0.006977537497803486	0.0051685462946692495	0.007235964812536947	0.008786528700937721	0.006202255553603099	0.0051685462946692495	0.004651691665202324	0.004134837035735399	0.0015505638884007748	0.0010337092589338497	0.0010337092589338497	0.0020674185178676994	0.0015505638884007748	0.0	0.0010337092589338497	0.0	0.0	0.0005168546294669248	0.0005168546294669248	0.0	0.0005168546294669248	0.0	0.0	0.0010337092589338497	0.0005168546294669248	0.0	0.0005168546294669248	0.0	0.0
S101_R1	2.24248573404195	1.121242867020975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004308329940522478	0.0004308329940522478	0.0004308329940522478	0.0	0.0	0.0	0.0004308329940522478	0.002584997964313487	0.0017233319762089913	0.0008616659881044956	0.0030158309583657346	0.006031661916731469	0.005600828922679222	0.008832076378071077	0.013786655809671934	0.019387484732351162	0.01809498575019442	0.02584997964313487	0.035112889015258164	0.052346208777348135	0.06979494503646427	0.08358160084613629	0.11373991042979321	0.19387484732351137	0.7102281906951211	3.6706971093253755	11.626243760994983	20.60760377152146	17.787155575953285	6.203133448364397	1.8239314803201374	1.1778974057388876	2.156319135231374	4.99637023202474	5.202308403181808	3.884390274375383	6.307395032924948	6.204425947346555	2.416757680135899	0.655296983953455	0.2382506457108941	0.10856991450116636	0.062470784137576	0.03554372200931042	0.03015830958365733	0.025849979643134863	0.01378665580967193	0.009047492875097204	0.006893327904835964	0.004739162934574727	0.0034466639524179826	0.004308329940522479	0.002800414461339611	0.0008616659881044956	0.0012924989821567435	0.0012924989821567435	0.0	0.0	0.0	0.0	0.0	0.0	0.0004308329940522478	0.0004308329940522478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S101_R2	2.8478676302217	1.42393381511085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042799333186379626	0.0008559866637275925	0.00042799333186379626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042799333186379626	0.00042799333186379626	0.00042799333186379626	0.0012839799955913888	0.008559866637275922	0.01241180662405009	0.015835753278960467	0.016263746610824265	0.02653558657555536	0.023753629918440693	0.0318855032238528	0.054355153146702154	0.06548297977516093	0.08089073972225772	0.10186241298358345	0.12925398622286605	0.15150963947978313	0.17483527606636015	0.24524017915795657	0.34603260881188186	0.47057866838423995	1.178051645955142	4.53951127441398	5.772560063513435	2.6920780574230734	5.076642905903282	17.757229342372273	19.007183868082773	6.030640042627074	2.3092380220709483	3.368093525102239	5.141269899014748	6.867581003085979	8.430612651051144	4.24997378540799	0.7575481973989157	0.2274784558856085	0.11834015626033943	0.053713163148906444	0.03766341320401403	0.025465603245895876	0.028675553234874335	0.021827659925053616	0.018403713270143243	0.014551773283369079	0.009415853301003514	0.005135919982365555	0.00342394665491037	0.002567959991182777	0.002567959991182777	0.00342394665491037	0.001711973327455185	0.002139966659318981	0.0008559866637275925	0.00042799333186379626	0.0012839799955913888	0.0008559866637275925	0.0	0.0008559866637275925	0.0012839799955913888	0.00042799333186379626	0.001711973327455185	0.001711973327455185	0.0008559866637275925	0.0012839799955913888	0.0008559866637275925	0.0	0.00042799333186379626	0.0	0.0	0.0	0.0	0.00042799333186379626	0.0	0.0	0.0	0.0006419899977956944
S102_R1	4.654444697814411	2.3272223489072057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004302500182856731	0.0004302500182856731	0.0	0.0	0.0	0.0	0.0017210000731426923	0.003011750127999711	0.0008605000365713461	0.003011750127999711	0.003011750127999711	0.004732750201142405	0.00795962533828495	0.00795962533828495	0.011616750493713171	0.02323350098742635	0.029902376270854267	0.031408251334854115	0.03979812669142471	0.04818800204799538	0.0529207522491378	0.06754925287085078	0.10282975437027585	0.11573725491884582	0.4001325170056757	3.9645387934936953	9.782594665758229	11.048175094545682	10.275876311722312	10.975462841455277	11.744319624133162	4.982725461767196	3.0990908817116685	5.965846753549487	4.250655055653793	2.6182864862772313	5.284115599576449	5.141057468496397	1.8380280781163387	0.5285621474639425	0.2241602595268363	0.09357937897713395	0.05378125228570915	0.04194937678285308	0.0372166265817107	0.026245251115426055	0.023448625996569186	0.02043687586856948	0.01505875063999856	0.007314250310856443	0.0051630002194280765	0.0043025001828567305	0.0012907500548570191	0.0023663751005712015	0.0023663751005712015	0.0010756250457141826	0.0006453750274285096	0.0	0.0	0.0004302500182856731	0.0	0.0004302500182856731	0.0004302500182856731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004302500182856731	0.0004302500182856731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S102_R2	4.911966487205347	2.4559832436026734	0.0	0.0	0.0004305343577180599	0.0004305343577180599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004305343577180599	0.0004305343577180599	0.0	0.0	0.0	0.0	0.0	0.0	0.0008610687154361198	0.0	0.0	0.0004305343577180599	0.0004305343577180599	0.0008610687154361198	0.0017221374308722397	0.00129160307315418	0.0043053435771806	0.006888549723488959	0.011624427658387618	0.015499236877850164	0.016145038414427257	0.021957252243621068	0.02690839735737874	0.04003969526777953	0.0544625962513346	0.06135114597482363	0.08653740590133023	0.10268244431575725	0.12054962016105651	0.15671450620937305	0.19008091893252327	0.2867358822402304	1.1452213915300788	5.928027571420354	8.506497839791475	3.363119135314712	1.9249191133573695	8.884076471509873	18.291036920483076	12.245688736573964	3.1409634067320904	2.799980195419234	6.377505440877599	6.900389418325709	6.247484064846865	3.49357104570334	0.8918519220129719	0.35282290614995243	0.2856595463459351	0.26047328641942785	0.15133282673789747	0.07211450491777519	0.03853282501576634	0.03401221425972672	0.024970992747647476	0.015499236877850162	0.012485496373823736	0.007749618438925079	0.00731908408120702	0.0049511451137576904	0.00236793896744933	0.0025832061463083597	0.0025832061463083597	0.0008610687154361198	0.0017221374308722397	0.0021526717885903	0.0004305343577180599	0.0	0.0004305343577180599	0.0	0.0	0.0	0.0004305343577180599	0.0004305343577180599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S103_R1	2.2562724587621155	1.1281362293810577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017771522201970032	0.000533145666059101	0.0010662913321182019	0.0007108608880788013	0.0010662913321182019	0.0010662913321182019	0.0014217217761576025	0.0035543044403940054	0.004442880550492506	0.004798310994531908	0.006308890381699363	0.007197466491797867	0.009685479600073672	0.015194651482684361	0.020259535310245835	0.022836406029531506	0.02985615729930971	0.042918226117757606	0.07446267802625423	0.4600158521980092	5.620332753984723	14.778620147920641	13.943536319653107	14.145420811866757	10.125591347406752	7.059115191458823	4.3099495644202435	3.4251943315959674	5.602472374171709	4.6353461359387484	3.138184248034409	3.9655374641463736	3.3336709922559034	1.0584718623492444	0.3491215536577037	0.2078379521520372	0.0853921641804661	0.037497911846156806	0.018660098312068527	0.016349800425812414	0.013062068818447964	0.013772929706526766	0.01075177093219187	0.006664320825738762	0.0038208772734235567	0.0017771522201970034	0.0006220032770689511	0.000533145666059101	0.00035543044403940063	0.0	0.0	0.00017771522201970032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017771522201970032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S103_R2	2.4076632603601897	1.2038316301800949	0.0	0.0	0.0	0.0	0.0	0.00017724258394877723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017724258394877723	0.0	0.0	0.0	0.0	0.0	0.0	0.0007089703357951089	0.0014179406715902178	0.000886212919743886	0.002304153591334104	0.0038993368468730975	0.006735218190053538	0.00868488661349009	0.01293870862826073	0.018433228730672817	0.023041535913341057	0.030662967023138532	0.043247190483501605	0.05166621322106841	0.061946283090097344	0.07763225176956433	0.09393856949285226	0.11724596928211714	0.1285894946548392	0.16651940761987605	0.22660464357850815	0.3935671576582675	1.7331666071433118	8.384549054994622	12.162917838310726	5.46642715285665	2.7460193531182853	7.737613623580404	17.215483557628183	12.169564435208793	3.3662797756464737	2.953570418922117	5.483531062207737	6.336156512294878	5.462705058593715	2.584728601725045	0.4922912769177473	0.28341089173408995	0.17936949495616167	0.05343863906055617	0.026143281132444674	0.015508726095517995	0.011254904080747353	0.010014205993105913	0.010634555036926632	0.00957109953323397	0.005405898810437704	0.005494520102412094	0.001861047131462161	0.0007975916277694976	0.0015065619635646066	0.0010634555036926634	0.0007089703357951089	0.0007089703357951089	0.00017724258394877723	0.0	0.00035448516789755445	0.0005317277518463317	0.00035448516789755445	0.0	0.00035448516789755445	0.00035448516789755445	0.00017724258394877723	0.00017724258394877723	0.0	0.00017724258394877723	0.0007089703357951089	0.00017724258394877723	0.00035448516789755445	0.00035448516789755445	0.0	0.0	0.0	0.00017724258394877723	0.00017724258394877723	0.00035448516789755445	0.00035448516789755445	0.00026586387592316584
S104_R1	4.185480402638266	2.092740201319133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018739558552219679	0.00018739558552219679	0.00018739558552219679	0.0	0.0	0.0	0.0	0.0	0.0	0.0005621867565665904	0.0016865602696997711	0.0024361426117885587	0.00234244481902746	0.003654213917682837	0.005621867565665904	0.00665254328603799	0.008432801348498862	0.011150037338570708	0.014710553463492435	0.021456794542291536	0.023424448190274613	0.03616734800578408	0.03925937516690028	0.05453211538695911	0.07046074015634564	0.08367212893566078	0.11299953806988539	0.2564508587871218	0.4436590487238115	0.6207478770422918	0.7196927461979903	1.8717071081959198	13.114411563799674	26.521628730024798	15.980908137729507	11.76975453989002	12.802210518320814	5.18992074103663	1.4390107012249704	1.0367660769014782	0.6681589601793982	0.324756549709965	0.135205914954266	0.06914897105769038	0.04862915444301001	0.04010265530175013	0.035698859041978545	0.030358084854595915	0.024642519496168882	0.024455123910646685	0.015179042427297933	0.012555504229987182	0.008620196934021053	0.005809263151188101	0.00402900508872723	0.0027172359900718536	0.000936977927610984	0.0011243735131331808	0.0006558845493276888	0.0005621867565665904	0.0006558845493276888	0.0008432801348498856	0.0002810933782832952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
